지역,임도명,시설거리(km),개설연도,위도,경도,상세주소,읍면동
경상남도,봉화,0.5,2022,34.74952749928364,128.01767394624105,"금암로, 미조면, 남해군, 경상남도, 52440, 대한민국",미조면
경상남도,송정,1.05,2023,34.74331744815285,128.02772162599672,"동부대로, 미조면, 남해군, 경상남도, 52442, 대한민국",미조면
경상남도,송정,1.0,2024,34.74884690612684,128.02889858426872,"동부대로, 미조면, 남해군, 경상남도, 52442, 대한민국",미조면
경상남도,전척,2.28,2024,35.61273668944433,127.92725035427516,"감악산로, 남상면, 거창군, 경상남도, 50154, 대한민국",남상면
경상남도,전척,1.85,2023,35.61273668944433,127.92725035427516,"감악산로, 남상면, 거창군, 경상남도, 50154, 대한민국",남상면
경상남도,전척,2.44,2024,35.61192083741668,127.92868389565344,"감악산로, 남상면, 거창군, 경상남도, 50154, 대한민국",남상면
경상남도,외율,0.95,2024,35.277557500550536,128.01844886217503,"봉화대, 광제산로, 명석면, 진주시, 경상남도, 52249, 대한민국",명석면
경상남도,외율,1.22,2023,35.277557500550536,128.01844886217503,"봉화대, 광제산로, 명석면, 진주시, 경상남도, 52249, 대한민국",명석면
경상남도,백운,0.9,2024,35.3163807522883,127.86784778697586,"마근담길, 사리, 시천면, 산청군, 경상남도, 52233, 대한민국",시천면
경상남도,금반,1.38,2024,35.45600402970796,127.71555570979834,"월평리, 함양군, 경상남도, 50029, 대한민국",월평리
경상남도,해평,1.62,2024,35.81109859727757,127.9895488078359,"중촌리, 거창군, 경상남도, 대한민국",중촌리
경상남도,태관,1.005,2024,35.46211353047716,127.733327374526,"태관리, 함양군, 경상남도, 50052, 대한민국",태관리
경상남도,외포,1.82,2024,34.9450481068832,128.69098132495384,"명동5길, 연초면, 거제시, 경상남도, 53204, 대한민국",연초면
경상남도,봉화,2.2,1989,34.76426343649935,128.00028256808054,"순천바위, 금암로, 삼동면, 남해군, 경상남도, 52443, 대한민국",삼동면
경상남도,봉화,4.0,1991,34.74887956090463,128.0048403684313,"상주리, 남해군, 경상남도, 52440, 대한민국",상주리
경상남도,봉화,1.23,2017,34.76766055545488,128.00341697180863,"봉화리, 남해군, 경상남도, 52443, 대한민국",봉화리
경상남도,봉화,2.0,1988,34.77371228859171,128.00335990068152,"봉화리, 남해군, 경상남도, 52443, 대한민국",봉화리
경상남도,봉화,2.0,1990,34.74887956090463,128.0048403684313,"상주리, 남해군, 경상남도, 52440, 대한민국",상주리
경상남도,봉화,3.0,1991,34.74952749928364,128.01767394624105,"금암로, 미조면, 남해군, 경상남도, 52440, 대한민국",미조면
경상남도,봉화,1.14,2022,34.744160775401454,128.0186159761547,"정자(한려정), 금암로, 미조면, 남해군, 경상남도, 52440, 대한민국",미조면
경상남도,송정,3.32,1997,34.73340199088739,128.0151013913144,"미조면, 남해군, 경상남도, 52440, 대한민국",미조면
경상남도,송정,0.86,2010,34.75816308570817,128.04706630500874,"동부대로, 송정리, 남해군, 경상남도, 대한민국",송정리
경상남도,봉화,4.5,1992,34.75985332740623,128.0324970231338,"송정리, 남해군, 경상남도, 52442, 대한민국",송정리
경상남도,봉화,0.7,2022,34.78064785425811,128.02398868387866,"금암로, 삼동면, 남해군, 경상남도, 52443, 대한민국",삼동면
경상남도,봉화,1.0,2018,34.77201154787426,128.02670365820725,"봉화리, 남해군, 경상남도, 52443, 대한민국",봉화리
경상남도,물건,1.4,2020,34.777964919118105,128.0331718424224,"동부대로793번길, 물건리, 남해군, 경상남도, 대한민국",물건리
경상남도,물건,1.7,2021,34.776940937632766,128.02656939945174,"봉화리, 남해군, 경상남도, 52443, 대한민국",봉화리
경상남도,물건,2.18,2020,34.76998127997416,128.027334142518,"봉화리, 남해군, 경상남도, 52443, 대한민국",봉화리
경상남도,봉화,1.61,2018,34.76406484628706,128.02997706956657,"송정리, 남해군, 경상남도, 52442, 대한민국",송정리
경상남도,송정,2.59,1994,34.765020137169664,128.04738814643176,"동부대로, 송정리, 남해군, 경상남도, 대한민국",송정리
경상남도,봉원,1.56,2010,34.96672890836029,128.1652425880421,"정자, 향로봉 등산로, 동산리, 고성군, 경상남도, 52956, 대한민국",동산리
경상남도,동산,0.2,2017,34.96026209608549,128.1758896029322,"향로봉 등산로, 동산리, 고성군, 경상남도, 52956, 대한민국",동산리
경상남도,봉원,2.5,2011,34.9617300933944,128.1757769894598,"향로봉 등산로, 동산리, 고성군, 경상남도, 52956, 대한민국",동산리
경상남도,갈천,0.98,2021,35.0036142198789,128.252645890355,"갈현로, 부포리, 고성군, 경상남도, 52929, 대한민국",부포리
경상남도,삼거,1.8,2017,34.83888697878459,128.6608702747235,"95-47, 반송재로, 상문동, 거제시, 경상남도, 53304, 대한민국",
경상남도,삼거,4.0,1984,34.83506270279147,128.65797707409516,"100-14, 반송재로, 상문동, 거제시, 경상남도, 53304, 대한민국",
경상남도,삼거,1.0,2021,34.83749754657397,128.66437310913125,"반송재로, 상문동, 거제시, 경상남도, 53304, 대한민국",
경상남도,삼거,1.03,2022,34.83048426996579,128.67159541080392,"180-63, 반송재로, 상문동, 거제시, 경상남도, 53304, 대한민국",
경상남도,삼거,1.0,1987,34.827104342999355,128.67818461644325,"180-63, 반송재로, 상문동, 거제시, 경상남도, 53304, 대한민국",
경상남도,삼거,2.0,1986,34.82578254017364,128.67401604024985,"180-63, 반송재로, 상문동, 거제시, 경상남도, 53304, 대한민국",
경상남도,구천,2.0,1988,34.79648090766032,128.6413351021102,"150-5, 구천1길, 동부면, 거제시, 경상남도, 대한민국",동부면
경상남도,구천,2.16,1989,34.79648090766032,128.6413351021102,"150-5, 구천1길, 동부면, 거제시, 경상남도, 대한민국",동부면
경상남도,구천,2.0,1990,34.798237573758115,128.64751339474262,"150-5, 구천1길, 동부면, 거제시, 경상남도, 대한민국",동부면
경상남도,구천,4.0,1991,34.78906439793508,128.6497755564833,"학동리, 거제시, 경상남도, 대한민국",학동리
경상남도,구천,1.41,1992,34.803235873534405,128.65055691893045,"애바위, 북병산로, 동부면, 거제시, 경상남도, 대한민국",동부면
경상남도,정금,4.66,1994,35.20359521090829,127.6672947429623,"정금리, 화개면, 하동군, 경상남도, 52302, 대한민국",화개면
경상남도,정금,5.24,1998,35.20431215257816,127.67113783973248,"정금리, 화개면, 하동군, 경상남도, 52302, 대한민국",화개면
경상남도,상이,2.04,2019,35.18620211113052,127.73973132617613,"중이리, 청암면, 하동군, 경상남도, 52305, 대한민국",청암면
경상남도,중이,1.43,2020,35.1765458720358,127.73921628953572,"중이리, 청암면, 하동군, 경상남도, 52310, 대한민국",청암면
경상남도,명호,1.6,2016,35.133109483792815,127.79937574195054,"명사길, 명호리, 청암면, 하동군, 경상남도, 52310, 대한민국",청암면
경상남도,묵계,5.74,1992,35.23835263351749,127.7053367228434,"2, 청학로, 청암면, 하동군, 경상남도, 52309, 대한민국",청암면
경상남도,묵계,6.04,1991,35.21012219748435,127.71614446651994,"회남재로, 등촌리, 악양면, 하동군, 경상남도, 52305, 대한민국",악양면
경상남도,원묵계,3.04,1994,35.240810218101025,127.74473827541858,"고운동길, 묵계리, 청암면, 하동군, 경상남도, 52309, 대한민국",청암면
경상남도,청룡,0.37,2018,35.176180415001575,127.85177784186442,"청룡리, 옥종면, 하동군, 경상남도, 52313, 대한민국",옥종면
경상남도,중태,0.23,2017,35.23019755490506,127.83833881273478,"송하중태길, 중태리, 시천면, 산청군, 경상남도, 52239, 대한민국",시천면
경상남도,중태,0.53,2015,35.23065088778344,127.83801249249387,"송하중태길, 중태리, 시천면, 산청군, 경상남도, 52239, 대한민국",시천면
경상남도,중태,2.3,2023,35.22990768279074,127.84281003537856,"송하중태길, 중태리, 시천면, 산청군, 경상남도, 52239, 대한민국",시천면
경상남도,남사,2.23,2022,35.2549959240995,127.9276535207976,"목화로252번길, 관정리, 단성면, 산청군, 경상남도, 52643, 대한민국",단성면
경상남도,길,1.58,2020,35.277586843122684,127.9082357014537,"진산골프클럽, 지리산대로, 길리, 단성면, 산청군, 경상남도, 52251, 대한민국",단성면
경상남도,사리,1.0,2017,35.298993402362946,127.8606711413768,"마근담길, 사리, 시천면, 산청군, 경상남도, 52235, 대한민국",시천면
경상남도,모례,2.12,2020,35.39619614745546,127.9524138955839,"정곡척지로, 모례리, 산청군, 경상남도, 대한민국",모례리
경상남도,청현,2.03,2014,35.30561746655594,128.01426041437298,"신기리, 신안면, 산청군, 경상남도, 52249, 대한민국",신안면
경상남도,마천,1.14,1994,35.34809797023594,127.64503776877416,"지리산자연휴양림 Jirisan Forest, 음정길, 음정마을, 삼정리, 함양군, 경상남도, 대한민국",삼정리
경상남도,마천,4.88,1997,35.36047451354199,127.66274799140902,"송알삼거리, 마천면, 함양군, 경상남도, 50050, 대한민국",마천면
경상남도,수철,2.0,1990,35.39121275404129,127.77285636319452,"비법정탐방로, 윗새재마을, 오봉리, 산청군, 경상남도, 대한민국",오봉리
경상남도,수철,4.0,1991,35.40019984714827,127.77827245877634,"오봉마을, 오봉리, 산청군, 경상남도, 대한민국",오봉리
경상남도,수철,1.5,2023,35.405892773210994,127.80789946958204,"지막마을, 수철리, 산청군, 경상남도, 52215, 대한민국",수철리
경상남도,죽림,0.93,1994,35.45964468121133,127.6363686192276,"성산리, 남원시, 전북특별자치도, 55804, 대한민국",성산리
경상남도,죽림,5.0,1995,35.45675332557564,127.6613414993944,"죽림리, 함양군, 경상남도, 50029, 대한민국",죽림리
경상남도,죽림,1.32,1993,35.46012301415028,127.650710092675,"삼봉로, 죽림리, 함양군, 경상남도, 50029, 대한민국",죽림리
경상남도,죽림,1.7,1992,35.45806283093398,127.63782051955702,"성산리, 남원시, 전북특별자치도, 55804, 대한민국",성산리
경상남도,죽림_2,0.58,2012,35.46564508180453,127.6829425937778,"죽림리, 함양군, 경상남도, 50029, 대한민국",죽림리
경상남도,태관,4.34,1996,35.46145018521619,127.68112710234448,"죽림리, 함양군, 경상남도, 50029, 대한민국",죽림리
경상남도,태관,5.02,1993,35.445179151112264,127.70122377890094,"1023, 월평리, 함양군, 경상남도, 50029, 대한민국",월평리
경상남도,외율,0.4,2023,35.273320701198806,128.01296147554453,"외율리, 진주시, 경상남도, 52249, 대한민국",외율리
경상남도,외율,0.76,2021,35.26452959252266,128.01507975753677,"덕곡리, 진주시, 경상남도, 52639, 대한민국",덕곡리
경상남도,외율,1.98,2018,35.26506354424787,128.00995314641943,"외율리, 진주시, 경상남도, 52249, 대한민국",외율리
경상남도,운계,2.3,2023,35.40503080199044,128.2075239321017,"벽계리, 의령군, 경상남도, 대한민국",벽계리
경상남도,봉계,1.18,2015,35.890316400762394,127.88750379449976,"봉계리, 거창군, 경상남도, 대한민국",봉계리
경상남도,봉계,0.74,2015,35.890316400762394,127.88750379449976,"봉계리, 거창군, 경상남도, 대한민국",봉계리
경상남도,봉계,2.0,2014,35.88250724979059,127.88602790910652,"고제면, 거창군, 경상남도, 대한민국",고제면
경상남도,봉계,0.18,2017,35.8836363892686,127.88593693100673,"고제면, 거창군, 경상남도, 대한민국",고제면
경상남도,개명,0.67,2016,35.85465513626164,127.8206524987022,"백두대간, 고제면, 거창군, 경상남도, 대한민국",고제면
경상남도,개명,2.57,1990,35.847422281303366,127.81862375222292,"소정리, 거창군, 경상남도, 대한민국",소정리
경상남도,용암,1.8,2023,35.83917345255176,128.07042891473725,"용암리, 거창군, 경상남도, 대한민국",용암리
경상남도,해평,1.0,2018,35.797824442622336,127.97737924108468,"1099, 해평리, 거창군, 경상남도, 50117, 대한민국",해평리
경상남도,중촌 1지구,1.44,2017,35.802941512838906,127.97484376702292,"1099, 해평리, 거창군, 경상남도, 50117, 대한민국",해평리
경상남도,해평,4.06,1994,35.79000740720002,127.97706089181472,"해평리, 거창군, 경상남도, 50117, 대한민국",해평리
경상남도,해평,2.66,1995,35.80539134429179,127.9890197298258,"박암리, 거창군, 경상남도, 50117, 대한민국",박암리
경상남도,해평,0.2,2017,35.80539134429179,127.9890197298258,"박암리, 거창군, 경상남도, 50117, 대한민국",박암리
경상남도,중촌 2지구,1.28,2017,35.805838952712456,127.98032567130444,"가북면, 거창군, 경상남도, 대한민국",가북면
경상남도,해평,1.06,2018,35.75380249029256,128.00446106377618,"우혜리, 거창군, 경상남도, 50117, 대한민국",우혜리
경상남도,양항,2.5,2012,35.68214544788788,127.95822996315694,"양항리, 거창군, 경상남도, 50123, 대한민국",양항리
경상남도,산수,1.06,1988,35.784802850354374,127.75591556188463,"산수리, 거창군, 경상남도, 대한민국",산수리
경상남도,산수,0.9,1991,35.78977928327542,127.75597606055298,"산수병곡길, 병곡리, 거창군, 경상남도, 대한민국",병곡리
경상남도,산수,1.4,1995,35.779134420274666,127.76120736684705,"산수병곡길, 병곡리, 거창군, 경상남도, 대한민국",병곡리
경상남도,산수,1.38,1994,35.78646603440585,127.76203123543284,"산수병곡길, 병곡리, 거창군, 경상남도, 대한민국",병곡리
경상남도,고학,1.6,2010,35.70012147894832,127.80738757290354,"고학리, 거창군, 경상남도, 50109, 대한민국",고학리
경상남도,노은,4.0,1994,35.52465018980637,127.87287237055467,"노은리, 산청군, 경상남도, 52203, 대한민국",노은리
경상남도,봉화,1.08,2014,34.757783238568564,128.02255270500504,"봉화리, 남해군, 경상남도, 52443, 대한민국",봉화리
경상남도,봉화,1.38,2015,34.75206844282764,128.01751000398897,"금암로, 삼동면, 남해군, 경상남도, 52443, 대한민국",삼동면
경상남도,봉화,0.55,1995,34.7522756568585,128.01663937809735,"금암로, 삼동면, 남해군, 경상남도, 52443, 대한민국",삼동면
경상남도,송진포,3.18,2011,35.00693902301678,128.6888820330479,"60, 송진1길, 장목면, 거제시, 경상남도, 대한민국",장목면
경상남도,송진포,1.67,2022,35.017221560748816,128.68187772432069,"거제북로, 장목면, 거제시, 경상남도, 대한민국",장목면
경상남도,구영,0.7,2022,35.01759134540153,128.6820931107542,"거제북로, 장목면, 거제시, 경상남도, 대한민국",장목면
