amount,ctprvn_cd,objt_id,end_tm,emd_cd,occu_mt,rn_adres,ar,end_de,sgg_cd,occu_year,occu_de,x,y,adres,resn,occu_day,end_mt,occu_date,end_year,occu_tm
0,44,2416,2000,44800340,03,,0,10,44800,2017,10,14110363.3,4372271.65,충청남도 홍성군 장곡면 천태리 산38-1,입산자 실화,금요일,03,20170310,2017,1550
4100,47,2415,1520,47280370,03,,0,10,47280,2017,10,14253053.55,4377375.926,경상북도 문경시 농암면 선곡리 산52,승용예취기 과열로 인한 발화,금요일,03,20170310,2017,1420
14832,47,2414,1600,47760310,03,,0,10,47760,2017,10,14371243.21,4384236.61,경상북도 영양군 입암면 양항리 산6,벌통훈연기 취급 부주의,금요일,03,20170310,2017,1355
5550,47,2413,1425,47820370,03,,0,10,47820,2017,10,14338709.11,4246518.06,경상북도 청도군 매전면 지전리 산154-7,쓰레기 소각,금요일,03,20170310,2017,1340
0,41,2412,1630,41590125,03,,0,10,41590,2017,10,14102287.19,4468735.836,경기도 화성시 송산면 지화리 산59,농산부산물 소각,금요일,03,20170310,2017,1300
3775,42,2411,1410,42230250,03,,0,10,42230,2017,10,14366597.18,4477348.634,강원도 삼척시 도계읍 늑구리 산38,주택내 쓰레기 소각,금요일,03,20170310,2017,1250
1000,41,2410,1350,41830330,03,,0,10,41830,2017,10,14179100.06,4518210.355,경기도 양평군 양서면 목왕리 산11,밭에서 잡풀소각,금요일,03,20170310,2017,1220
0,44,2409,1240,44270320,03,,0,10,44270,2017,10,14089388.52,4442127.411,충청남도 당진시 석문면 장고항리 274,주택내 화덕부주의,금요일,03,20170310,2017,1220
0,28,2408,1340,28710330,03,,0,10,28710,2017,10,14081339.09,4528239.359,인천광역시 강화군 길상면 온수리 산9-1,농산폐기물 소각,금요일,03,20170310,2017,1156
1898,42,2407,1220,42110310,03,,0,10,42110,2017,10,14224604,4562271.31,강원도 춘천시 동면 만천리 산11-3,입산자 실화,금요일,03,20170310,2017,1135
0,41,2406,1300,41630104,03,,0,10,41630,2017,10,14144474.92,4546261.185,경기도 양주시 마전동 산85-3,입산자 실화,금요일,03,20170310,2017,1130
0,41,2405,1130,41820325,03,,0,10,41820,2017,10,14188132.97,4538875.748,경기도 가평군 청평면 호명리 산126-1,원인미상,금요일,03,20170310,2017,1001
6916,11,2404,1100,11620101,03,,0,10,11620,2017,10,14133887.52,4503902.012,서울특별시 관악구 봉천동 산4-9,입산자 실화,금요일,03,20170310,2017,0950
0,41,2403,1400,41590320,03,,0,09,41590,2017,09,14121404.63,4473460.893,경기도 화성시 비봉면 삼화리 산53,3.7발생 산불의 재불,목요일,03,20170309,2017,1240
8110,47,2402,1310,47210310,03,,0,09,47210,2017,09,14325751.73,4418851.31,경상북도 영주시 이산면 신암리 산41,차량과열로 연소에 의한 산불발생,목요일,03,20170309,2017,1214
2415804,42,2401,2230,42150350,03,,160,10,42150,2017,09,14359443.49,4522789.276,강원도 강릉시 옥계면 산계리 산119,입산자 실화,목요일,03,20170309,2017,1028
0,41,2400,1500,41590320,03,,0,08,41590,2017,08,14121404.63,4473460.893,경기도 화성시 비봉면 삼화리 산53,주택화재(화목보일러 과열 추정),수요일,03,20170308,2017,1214
400,43,2399,1930,43150126,03,,0,07,43150,2017,07,14267314.33,4458542.443,충청북도 제천시 신동 253-14,입산자 실화,화요일,03,20170307,2017,1720
1000,43,2398,1720,43130410,03,,0,07,43130,2017,07,14115616.35,4203260.031,충청북도 충주시 산척면 석천리 산3-1,주택부지내 생활쓰레기 소각,화요일,03,20170307,2017,1540
22312,46,2397,2200,46880250,03,,1,06,46880,2017,06,14255189.59,4452553.657,전라남도 장성군 장성읍 단광리 산165,원인미상,월요일,03,20170306,2017,1635
72,27,2396,1732,27710380,03,,0,06,27710,2017,06,14290841.95,4255866.732,대구광역시 달성군 구지면 오설리 산135,조사중,월요일,03,20170306,2017,1627
15153,46,2395,1840,46150330,03,,0,06,46150,2017,06,14188702.03,4182218.006,전라남도 순천시 황전면 선변리 산159-1,하천변 쓰레기 소각,월요일,03,20170306,2017,1550
0,44,2393,1810,44150112,03,,0,04,44150,2017,04,14150212.08,4359675.962,충청남도 공주시 주미동 산4-1,농산부산물 소각,토요일,03,20170304,2017,1700
0,41,2392,1750,41550410,03,,0,04,41550,2017,04,14178889.23,4444801.749,경기도 안성시 삼죽면 미장리 산96-2,밭두렁 소각,토요일,03,20170304,2017,1605
60840,47,2391,1715,47210390,03,,2,04,47210,2017,04,14319318.48,4432507.521,경상북도 영주시 부석면 보계리 산40,농산폐기물 소각,토요일,03,20170304,2017,1500
2109,46,2390,1444,46170250,03,,0,04,46170,2017,04,14121347.4,4164395.395,전라남도 나주시 남평읍 오계리 산70,주택 쓰레기 소각,토요일,03,20170304,2017,1345
0,30,2389,1400,30200153,03,,0,04,30200,2017,04,14177456.74,4361935.808,대전광역시 유성구 구룡동 산62-9,밭두렁 소각,토요일,03,20170304,2017,1257
1860,42,2388,2355,42720370,03,,0,03,42720,2017,03,14216383.72,4537342.817,강원도 홍천군 서면 팔봉리 산20,풍등,금요일,03,20170303,2017,2120
2348,46,2386,1653,46800330,03,,0,03,46800,2017,03,14132395.34,4130910.368,전라남도 장흥군 장동면 북교리 산130,조사중,금요일,03,20170303,2017,1525
800,43,2385,1450,43114310,03,,0,01,43114,2017,01,14204797.54,4401734.451,충청북도 청주시 청원구 북이면 호명리 산55-1,성묘객 실화,수요일,03,20170301,2017,1415
17240,47,2384,1520,47170350,02,,1,28,47170,2017,28,14316515.41,4364619.127,경상북도 안동시 일직면 용각리 산28-1,축산폐기물 소각,화요일,02,20170228,2017,1310
0,41,1641,1800,41461310,06,,0,01,41461,2015,01,14156515.09,4485932.592,경기도 용인시 처인구 모현면 능원리리 산13-1,등산객실화,월요일,06,20150601,2015,1543
0,41,1640,1900,41111138,06,,0,01,41111,2015,01,14140237.36,4479752.219,경기도 수원시 장안구 상광교동 산23-2,등산객실화,월요일,06,20150601,2015,1542
0,41,1639,1420,41590350,06,,0,01,41590,2015,01,14096077.73,4463129.386,경기도 화성시 서신면 제부리 산20-2,등산객실화,월요일,06,20150601,2015,1154
0,41,1638,1100,41650250,06,,0,01,41650,2015,01,14150496.43,4549748.94,경기도 포천시 소흘읍 이동교리 산95-2,등산객실화,월요일,06,20150601,2015,0815
0,41,1637,2000,41360310,06,,1,01,41360,2015,01,14148061.18,4537049.837,경기도 남양주시 별내면 청학리 산102-2,등산객실화,월요일,06,20150601,2015,0530
0,42,1636,1200,42730350,05,,0,01,42730,2015,31,14270371.62,4528044.806,강원도 횡성군 청일면 속실리 산20-1,작업장실화,일요일,06,20150531,2015,1921
0,42,1635,2305,42730310,05,,0,31,42730,2015,31,14255372.35,4505215.723,강원도 횡성군 우천면 양적리 산4,등산객실화,일요일,05,20150531,2015,1902
0,47,1634,1600,47130143,05,,0,31,47130,2015,31,14385305.14,4273868.064,경상북도 경주시 배동 산72-1,등산객실화,일요일,05,20150531,2015,1430
0,42,1633,1800,42790340,05,,0,31,42790,2015,31,14197040.04,4596923.688,강원도 화천군 사내면 명월리 산28-1,등산객실화,일요일,05,20150531,2015,1427
0,42,1632,1800,42790330,05,,0,31,42790,2015,31,14212872.29,4606823.378,강원도 화천군 상서면 부촌리 산38,등산객실화,일요일,05,20150531,2015,1330
0,42,1631,1630,42230320,05,,0,31,42230,2015,31,14347554.22,4493110.219,강원도 삼척시 하장면 갈전리 산56,논밭두렁소각,일요일,05,20150531,2015,1052
0,41,1630,0700,41500340,05,,1,30,41500,2015,29,14176157.43,4475328.754,경기도 이천시 마장면 양촌리 산19-1,등산객실화,금요일,05,20150529,2015,2248
0,42,1629,2150,42230350,05,,0,29,42230,2015,29,14373818.37,4459260.929,강원도 삼척시 가곡면 동활리 산49-1,등산객실화,금요일,05,20150529,2015,1505
0,47,1628,1550,47830340,05,,0,29,47830,2015,29,14292434.12,4277930.703,경상북도 고령군 다산면 나정리 산68,기타(직접입력),금요일,05,20150529,2015,1440
0,28,1627,1530,28200103,05,,0,29,28200,2015,29,14108593.01,4502739.493,인천광역시 남동구 만수동 산67-1,방화,금요일,05,20150529,2015,1344
0,41,1626,1900,41630104,05,,0,29,41630,2015,29,14143866.21,4548605.847,경기도 양주시 마전동 산40,등산객실화,금요일,05,20150529,2015,1005
0,41,1625,1100,41310106,05,,0,29,41310,2015,29,14149627.58,4518406.284,경기도 구리시 아천동 산51,등산객실화,금요일,05,20150529,2015,0810
0,41,1624,1730,41630320,05,,0,29,41630,2015,29,14136673.13,4568806.709,경기도 양주시 남면 황방리 산57-1,등산객실화,금요일,05,20150529,2015,0340
0,42,1623,1935,42760310,05,,0,28,42760,2015,28,14307148.87,4483701.077,강원도 평창군 미탄면 한탄리 산1,등산객실화,목요일,05,20150528,2015,1810
0,48,1622,2300,48250350,05,,3,28,48250,2015,28,14343193.71,4215879.563,경상남도 김해시 생림면 도요리 688-57,기타(직접입력),목요일,05,20150528,2015,1535
0,41,1621,1420,41360253,05,,1,28,41360,2015,28,14160219.06,4544052.344,경기도 남양주시 진접읍 팔야리 산123,산나물채취객실화,목요일,05,20150528,2015,1140
0,11,1620,1005,11410118,05,,0,28,11410,2015,28,14132079.05,4523697.582,서울특별시 서대문구 홍은동 8-1232,기타(직접입력),목요일,05,20150528,2015,0926
0,41,1619,1930,41610102,05,,0,27,41610,2015,27,14166945.91,4495448.899,경기도 광주시 쌍령동 산77-12,담뱃불실화,수요일,05,20150527,2015,1720
0,48,1618,1800,48850360,05,,0,27,48850,2015,27,14237069.18,4159571.776,경상남도 하동군 금남면 대치리 24563,농산폐기물소각,수요일,05,20150527,2015,1630
0,30,1617,1800,30110107,05,,0,27,30110,2015,27,14190589.74,4342630.875,대전광역시 동구 판암동 산30-6,등산객실화,수요일,05,20150527,2015,1630
0,47,1616,1830,47830340,05,,2,27,47830,2015,27,14292434.12,4277930.703,경상북도 고령군 다산면 나정리 산68,쓰레기소각,수요일,05,20150527,2015,1545
0,41,1615,1630,41650340,05,,0,27,41650,2015,27,14161052.27,4568832.77,경기도 포천시 신북면 가채리 산5,등산객실화,수요일,05,20150527,2015,1450
0,44,1614,1430,44270105,05,,0,27,44270,2015,27,14102547.09,4423992.596,충청남도 당진시 시곡동 산261-1,작업장실화,수요일,05,20150527,2015,1350
0,41,1613,0752,41500310,05,,0,27,41500,2015,27,14185229.21,4485982.047,경기도 이천시 신둔면 지석리 산1-62,등산객실화,수요일,05,20150527,2015,0431
0,41,1612,1600,41650250,05,,0,27,41650,2015,26,14155653.15,4548475.089,경기도 포천시 소흘읍 직동리 282,쓰레기소각,화요일,05,20150526,2015,1415
0,45,1611,1510,45710320,05,,0,26,45710,2015,26,14162775.36,4269443.009,전라북도 완주군 상관면 신리 산59-1,기타(직접입력),화요일,05,20150526,2015,1325
0,47,1610,0710,47170330,05,,0,26,47170,2015,26,14317130.22,4391057.631,경상북도 안동시 서후면 자품리 산103,농산폐기물소각,화요일,05,20150526,2015,0510
0,27,1609,0030,27230126,05,,0,26,27230,2015,26,14310450.58,4289680.343,대구광역시 북구 태전동 산58,등산객실화,화요일,05,20150526,2015,0003
0,43,1607,1830,43740320,05,,0,25,43740,2015,25,14242926.25,4331667.681,충청북도 영동군 황간면 광평리 산18-1,등산객실화,월요일,05,20150525,2015,1520
0,43,1606,1600,43113320,05,,0,25,43113,2015,25,14173489.1,4399109.938,충청북도 청주시 흥덕구 옥산면 사정리 산32,등산객실화,월요일,05,20150525,2015,1520
0,46,1605,1642,46150350,05,,0,25,46150,2015,25,14165327.02,4176346.243,전라남도 순천시 주암면 궁각리 산15-1,기타(직접입력),월요일,05,20150525,2015,1435
0,11,1604,1548,11215101,05,,0,25,11215,2015,25,14147499.19,4518753.318,서울특별시 광진구 중곡동 176-117,어린이불장난,월요일,05,20150525,2015,1432
0,41,1603,1350,41800310,05,,0,25,41800,2015,25,14140695.08,4595556.568,경기도 연천군 군남면 옥계리 산4,농산폐기물소각,월요일,05,20150525,2015,1150
0,11,1601,0115,11380114,05,,0,25,11380,2015,24,14132071.08,4527931.646,서울특별시 은평구 진관동 산34,등산객실화,일요일,05,20150524,2015,2305
0,41,1600,1400,41650370,05,,3,25,41650,2015,24,14171248.35,4574698.837,경기도 포천시 일동면 기산리 산30,등산객실화,일요일,05,20150524,2015,1745
0,41,1599,1330,41800250,05,,0,26,41800,2015,24,14146635.87,4599613.005,경기도 연천군 연천읍 상리 19,산나물채취객실화,일요일,05,20150524,2015,1045
0,42,1598,2000,42760250,05,,0,23,42760,2015,23,14288515.68,4489216.883,강원도 평창군 평창읍 조둔리 산102,등산객실화,토요일,05,20150523,2015,1810
0,48,1597,1900,48310109,05,,0,23,48310,2015,23,14319539.97,4147716.68,경상남도 거제시 고현동 산9,기타(직접입력),토요일,05,20150523,2015,1700
0,47,1595,1721,47280253,05,,0,23,47280,2015,23,14255481.9,4391253.9,경상북도 문경시 가은읍 왕능리 산59-3,작업장실화,토요일,05,20150523,2015,1557
0,30,1594,2200,30110139,05,,2,22,30110,2015,22,14189713.64,4342320.281,대전광역시 동구 대성동 산11-8,기타(직접입력),금요일,05,20150522,2015,1930
0,44,1593,1520,44150390,05,,0,22,44150,2015,22,14142879.65,4372347.885,충청남도 공주시 사곡면 계실리 산14,등산객실화,금요일,05,20150522,2015,1120
0,42,1592,0100,42150320,05,,1,22,42150,2015,21,14338319.57,4521368.145,강원도 강릉시 왕산면 대기리 산345,등산객실화,목요일,05,20150521,2015,1922
0,42,1591,1650,42730310,05,,0,21,42730,2015,21,14258898.38,4502452.132,강원도 횡성군 우천면 상대리 산11,담뱃불실화,목요일,05,20150521,2015,1553
0,46,890,1310,46230320,03,,0,23,46230,2014,23,14207070.26,4172085.42,전라남도 광양시 옥룡면 동곡리 136,등산객실화 추정,일요일,03,20140323,2014,1130
0,46,889,1725,46880400,03,,0,22,46880,2014,22,14120234.96,4219289.431,전라남도 장성군 북하면 동현리 산57-5,집주변 잡풀소각,토요일,03,20140322,2014,1700
0,46,888,1750,46170360,03,,0,22,46170,2014,22,14100034.8,4166317.102,전라남도 나주시 다시면 가운리 산92-1,입산자실화 추정,토요일,03,20140322,2014,1610
0,46,887,1655,46790320,03,,0,22,46790,2014,22,14135651.38,4157602.249,전라남도 화순군 춘양면 우봉리 산74-1,도로쪽에서 화기(담뱃불)투기,토요일,03,20140322,2014,1602
0,29,886,1910,29200170,03,,0,21,29200,2014,21,14108922.7,4190866.192,광주광역시 광산구 선동 산46,밭두렁소각,금요일,03,20140321,2014,1842
0,44,885,1650,44150109,03,,0,21,44150,2014,21,14152594.74,4363220.423,충청남도 공주시 옥룡동 57-54,쓰레기소각,금요일,03,20140321,2014,1510
0,27,884,2200,27260123,03,,0,19,27260,2014,19,14322888.19,4277746.786,대구광역시 수성구 연호동 산66,원인미상,수요일,03,20140319,2014,2130
0,26,883,2000,26410110,03,,0,19,26410,2014,19,14371451.37,4194154.652,부산광역시 금정구 서동 산78,입산자실화,수요일,03,20140319,2014,1621
0,47,882,2220,47210310,03,,0,17,47210,2014,17,14327537.58,4412852.051,경상북도 영주시 이산면 두월리 산42,논밭두렁소각,월요일,03,20140317,2014,2035
0,47,881,2120,47210340,03,,0,17,47210,2014,17,14314487.56,4406349.712,경상북도 영주시 장수면 호문리 산49,논밭두렁소각,월요일,03,20140317,2014,1852
0,48,880,1545,48880360,03,,0,17,48880,2014,17,14234693.47,4258222.544,경상남도 거창군 마리면 영승리 산125,쓰레기소각,월요일,03,20140317,2014,1455
16890,47,879,2135,47280320,03,,0,11,47280,2014,11,14279317.66,4389992.658,경상북도 문경시 산양면 부암리 산26,입산자실화 추정,화요일,03,20140311,2014,1931
3408,42,878,1750,42130360,03,,0,11,42130,2014,11,14231688.25,4463076.04,강원도 원주시 귀래면 용암리 산20-1,입산자실화,화요일,03,20140311,2014,1650
12030,46,877,2100,46880250,03,,1,11,46880,2014,11,14120163.58,4210867.185,전라남도 장성군 장성읍 덕진리 산65,밭두렁소각,화요일,03,20140311,2014,1550
43940,47,876,1730,47820370,03,,0,11,47820,2014,11,14343180.57,4256171.908,경상북도 청도군 매전면 동산리 산50,사찰건립 현장 굴삭기 스파크로 발화,화요일,03,20140311,2014,1520
0,45,875,1800,45140410,03,,0,11,45140,2014,11,14145843.38,4301399.424,전라북도 익산시 왕궁면 용화리 산16,논밭두렁소각,화요일,03,20140311,2014,1518
1436,46,874,1620,46830320,03,,0,11,46830,2014,11,14111159.77,4149029.799,전라남도 영암군 금정면 안노리 447,논두렁소각,화요일,03,20140311,2014,1504
7599,48,873,1800,48720420,03,,2,11,48720,2014,11,14283753.13,4223395.761,경상남도 의령군 유곡면 당동리 산50-5,주택내 쓰레기소각,화요일,03,20140311,2014,1440
0,36,872,1730,36110330,03,,3,11,36110,2014,11,14180058.46,4373104.254,세종특별자치시 부강면 문곡리 산175,농산폐기물소각,화요일,03,20140311,2014,1350
15811,47,871,1548,47230370,03,,0,11,47230,2014,11,14357457.08,4307854.148,경상북도 영천시 임고면 선원리 산11,쓰레기소각,화요일,03,20140311,2014,1329
10216,47,870,1500,47900400,03,,0,11,47900,2014,11,14293717.02,4382117.22,경상북도 예천군 지보면 수월리 산3,농산폐기물소각,화요일,03,20140311,2014,1316
0,44,869,1515,44230390,03,,0,11,44230,2014,11,14164403.7,4324733.63,충청남도 논산시 양촌면 산직리 산10-3,쓰레기소각,화요일,03,20140311,2014,1256
17478,46,868,1800,46780380,03,,2,11,46780,2014,11,14155764.49,4129798.647,전라남도 보성군 득량면 도촌리 산15-3,논두렁소각,화요일,03,20140311,2014,1220
